timestep,episode,fps,elapsed_time,ep_len_mean,ep_rew_mean,train/loss,train/learning_rate,train/n_updates,rollout/exploration_rate,time/total_timesteps
5000,0,244.8603457866366,20.41980290412903,0,0,0,0,0,0.9877524500000001,5000
10000,0,240.94356265338934,41.50349521636963,0,0,0.00020340686751296744,0.0002,2498,0.97550245,10000
15000,0,243.9187696393008,61.495882511138916,0,0,0.0002637952784425579,0.0002,4998,0.96325245,15000
20000,0,240.35404048206186,83.21058368682861,0,0,0.0006792000349378213,0.0002,7498,0.95100245,20000
25000,0,241.54783117494296,103.49916982650757,0,0,0.0011465861462056637,0.0002,9998,0.9387524500000001,25000
30000,0,243.40323062974093,123.25226712226868,0,0,0.0011651667300611734,0.0002,12498,0.92650245,30000
35000,0,241.9205608588003,144.67559051513672,0,0,0.0013466409436659887,0.0002,14998,0.91425245,35000
40000,0,240.38080735510582,166.40263605117798,0,0,0.07544172264169902,0.0002,17498,0.90200245,40000
45000,0,239.95827934854069,187.53259992599487,0,0,0.0011119127157144248,0.0002,19998,0.88975245,45000
50000,0,237.26302952558558,210.7365825176239,0,0,0.002903044631239027,0.0002,22498,0.8775024499999999,50000
55000,0,237.2658925071096,231.8074436187744,0,0,0.07763616170268506,0.0002,24998,0.86525245,55000
60000,0,235.50193672547434,254.77497482299805,0,0,0.000839923566672951,0.0002,27498,0.85300245,60000
65000,0,234.57416602845754,277.0978624820709,0,0,0.0034997044131159782,0.0002,29998,0.84075245,65000
70000,0,234.40275780156978,298.6312987804413,0,0,0.0018582698539830744,0.0002,32498,0.8285024499999999,70000
75000,0,235.53002337422814,318.4307415485382,0,0,0.0006759508687537163,0.0002,34998,0.8162524499999999,75000
80000,0,234.87140610986836,340.61191749572754,0,0,0.0015487084747292101,0.0002,37498,0.8040024499999999,80000
85000,0,234.7224101490867,362.1298875808716,0,0,0.07954672153573483,0.0002,39998,0.7917524499999999,85000
90000,0,234.6121877541436,383.6117844581604,0,0,0.0012734512274619192,0.0002,42498,0.7795024500000002,90000
95000,0,234.07867234753144,405.84645771980286,0,0,0.005413110367953777,0.0002,44998,0.7672524499999999,95000
100000,0,234.2290951152205,426.932443857193,0,0,0.002126036211848259,0.0002,47498,0.7550024500000001,100000
105000,0,221.99354410504853,472.9867277145386,0,0,0.002147914085071534,0.0002,49998,0.7427524500000001,105000
110000,0,223.1214400630204,493.00506472587585,0,0,0.0026473880279809237,0.0002,52498,0.7305024500000001,110000
115000,0,223.78720757304973,513.8810267448425,0,0,0.002347353845834732,0.0002,54998,0.7182524500000002,115000
120000,0,224.45134006427529,534.6370396614075,0,0,0.002451812324579805,0.0002,57498,0.7060024500000002,120000
125000,0,224.97360940803068,555.6207251548767,0,0,0.00471750320866704,0.0002,59998,0.6937524500000001,125000
130000,0,225.8245839572865,575.6680593490601,0,0,0.0028666985454037786,0.0002,62498,0.6815024500000001,130000
135000,0,225.8792724973154,597.6644005775452,0,0,0.004356452962383628,0.0002,64998,0.6692524500000001,135000
140000,0,226.5624405273775,617.9311966896057,0,0,0.07927499513607472,0.0002,67498,0.65700245,140000
145000,0,226.36916182873185,640.5466134548187,0,0,0.0026823178632184863,0.0002,69998,0.64475245,145000
150000,0,226.2172800475244,663.0793190002441,0,0,0.005247953347861767,0.0002,72498,0.63250245,150000
155000,0,225.58576182251136,687.100102186203,0,0,0.00679597444832325,0.0002,74998,0.62025245,155000
160000,0,225.72368855930242,708.83123087883,0,0,0.006695938296616077,0.0002,77498,0.60800245,160000
165000,0,225.7753012551338,730.815102815628,0,0,0.08016211586073041,0.0002,79998,0.59575245,165000
170000,0,226.34154260193029,751.0773234367371,0,0,0.004772569634951651,0.0002,82498,0.58350245,170000
175000,0,226.3024856619363,773.3012719154358,0,0,0.0064546961802989244,0.0002,84998,0.57125245,175000
180000,0,226.4366486160872,794.9243247509003,0,0,0.08358671749010682,0.0002,87498,0.5590024499999999,180000
185000,0,226.57004681451855,816.524525642395,0,0,0.006382395280525088,0.0002,89998,0.54675245,185000
190000,0,226.92275237209228,837.2893331050873,0,0,0.005392161314375699,0.0002,92498,0.53450245,190000
195000,0,227.0141772964083,858.977189540863,0,0,0.009322412544861436,0.0002,94998,0.5222524499999999,195000
200000,0,227.3883663223695,879.5524733066559,0,0,0.0040821044240146875,0.0002,97498,0.51000245,200000
205000,0,221.65231442437155,924.8719127178192,0,0,0.08148617693223059,0.0002,99998,0.49775245000000023,205000
210000,0,221.78239734866887,946.8740644454956,0,0,0.007641381584107876,0.0002,102498,0.4855024499999999,210000
215000,0,222.25061024062174,967.3764214515686,0,0,0.005361559451557696,0.0002,104998,0.47325245000000016,215000
220000,0,222.5013430397678,988.7580766677856,0,0,0.07836708822287619,0.0002,107498,0.46100244999999984,220000
225000,0,222.69372864612723,1010.3562474250793,0,0,0.08420632313936949,0.0002,109998,0.4487524500000002,225000
230000,0,222.8060892895164,1032.287765264511,0,0,0.08087402582168579,0.0002,112498,0.4365024499999999,230000
235000,0,222.2774303052713,1057.237343788147,0,0,0.006301283137872815,0.0002,114998,0.4242524500000001,235000
240000,0,222.36635205666488,1079.2999830245972,0,0,0.08657034486532211,0.0002,117498,0.41200245000000013,240000
245000,0,222.2378312355305,1102.4225652217865,0,0,0.0835230527445674,0.0002,119998,0.39975245000000015,245000
250000,0,222.24552243406754,1124.8820550441742,0,0,0.011968440376222134,0.0002,122498,0.38750245000000016,250000
255000,0,222.23983452666135,1147.4090616703033,0,0,0.007908245781436563,0.0002,124998,0.37525245000000007,255000
260000,0,221.99948059298558,1171.173911333084,0,0,0.1596427857875824,0.0002,127498,0.3630024500000001,260000
265000,0,221.82994779233042,1194.6087651252747,0,0,0.010250705992802978,0.0002,129998,0.35075245,265000
270000,0,222.06144544169962,1215.8796834945679,0,0,0.007447272539138794,0.0002,132498,0.3385024500000001,270000
275000,0,221.98652373507173,1238.8139395713806,0,0,0.010224341182038188,0.0002,134998,0.32625245000000014,275000
280000,0,222.05790445918933,1260.9323711395264,0,0,0.08180229319259524,0.0002,137498,0.31400245000000004,280000
285000,0,222.22529699173205,1282.4822549819946,0,0,0.0073631214909255505,0.0002,139998,0.30175245000000006,285000
290000,0,222.17958374598683,1305.2504425048828,0,0,0.16124626528471708,0.0002,142498,0.28950244999999997,290000
295000,0,222.35257490251638,1326.7217621803284,0,0,0.008878044784069061,0.0002,144998,0.2772524500000001,295000
300000,0,222.35383858288554,1349.200903892517,0,0,0.007254120893776417,0.0002,147498,0.26500245,300000
305000,0,218.4094127892604,1396.4599606990814,0,0,0.08172295684926212,0.0002,149998,0.25275245,305000
310000,0,218.3730208213728,1419.5892827510834,0,0,0.24104143679141998,0.0002,152498,0.24050244999999992,310000
315000,0,218.5824841023797,1441.1035783290863,0,0,0.006720782723277807,0.0002,154998,0.22825244999999994,315000
320000,0,218.6045000885724,1463.8307988643646,0,0,0.009568383684381843,0.0002,157498,0.2160024500000003,320000
325000,0,218.82232619805893,1485.2232203483582,0,0,0.16958566498942673,0.0002,159998,0.20375244999999997,325000
330000,0,218.9035699533748,1507.5131030082703,0,0,0.24339176435023546,0.0002,162498,0.1915024500000002,330000
335000,0,218.94622663095566,1530.056056022644,0,0,0.009828857146203518,0.0002,164998,0.1792524499999999,335000
340000,0,219.16106568418013,1551.3704450130463,0,0,0.16527940053492785,0.0002,167498,0.16700245000000014,340000
345000,0,219.0895365700977,1574.6986615657806,0,0,0.00582018680870533,0.0002,169998,0.15475244999999993,345000
350000,0,218.96772716965194,1598.4090647697449,0,0,0.16716533340513706,0.0002,172498,0.14250245000000017,350000
355000,0,219.16484786399755,1619.785305261612,0,0,0.09578216727823019,0.0002,174998,0.13025244999999985,355000
360000,0,219.16429660411353,1642.6033143997192,0,0,0.005492523079738021,0.0002,177498,0.11800245000000009,360000
365000,0,219.40381715549944,1663.599133014679,0,0,0.1639849692583084,0.0002,179998,0.10575244999999978,365000
370000,0,219.48691904787822,1685.7496638298035,0,0,0.007309132954105735,0.0002,182498,0.09350245000000024,370000
375000,0,219.51969635752624,1708.2749576568604,0,0,0.08695823233574629,0.0002,184998,0.08125244999999992,375000
380000,0,219.70914067231402,1729.5593566894531,0,0,0.015228481031954288,0.0002,187498,0.06900245000000016,380000
385000,0,219.81256846678878,1751.492203950882,0,0,0.23322197049856186,0.0002,189998,0.056752450000000065,385000
390000,0,219.82711981445468,1774.1214110851288,0,0,0.007811046438291669,0.0002,192498,0.04450245000000008,390000
395000,0,220.03082281927138,1795.2030308246613,0,0,0.01448992220684886,0.0002,194998,0.0322524500000001,395000
400000,0,220.02361081696702,1817.9867084026337,0,0,0.013576317578554153,0.0002,197498,0.020002450000000116,400000
405000,0,217.26882569091404,1864.0502092838287,0,0,0.16663153376430273,0.0002,199998,0.02,405000
410000,0,217.4881403338066,1885.1602637767792,0,0,0.09040292724967003,0.0002,202498,0.02,410000
415000,0,217.5963741175541,1907.2008974552155,0,0,0.15866846591234207,0.0002,204998,0.02,415000
420000,0,217.76579602747708,1928.6775410175323,0,0,0.08232417143881321,0.0002,207498,0.02,420000
425000,0,217.84923178049476,1950.890515089035,0,0,0.0913056330755353,0.0002,209998,0.02,425000
430000,0,217.89786111699559,1973.4016561508179,0,0,0.24130431562662125,0.0002,212498,0.02,430000
435000,0,218.1126514260887,1994.382247686386,0,0,0.15769291622564197,0.0002,214998,0.02,435000
440000,0,218.13323360606705,2017.1158366203308,0,0,0.16873180121183395,0.0002,217498,0.02,440000
445000,0,218.16888308891038,2039.7042589187622,0,0,0.32065021246671677,0.0002,219998,0.02,445000
450000,0,218.20315107093828,2062.2983572483063,0,0,0.013322035316377878,0.0002,222498,0.02,450000
455000,0,218.11902276156133,2086.0170481204987,0,0,0.014781727455556393,0.0002,224998,0.02,455000
460000,0,218.19239477064872,2108.2311346530914,0,0,0.0051859463565051556,0.0002,227498,0.02,460000
465000,0,218.30536374245872,2130.0438616275787,0,0,0.16065099835395813,0.0002,229998,0.02,465000
470000,0,218.4607146134625,2151.416563987732,0,0,0.15418154140934348,0.0002,232498,0.02,470000
475000,0,218.73007345232537,2171.6263909339905,0,0,0.16010749386623502,0.0002,234998,0.02,475000
480000,0,218.87018466193624,2193.080801486969,0,0,0.01132844528183341,0.0002,237498,0.02,480000
485000,0,219.0334720628793,2214.273441553116,0,0,0.08401672635227442,0.0002,239998,0.02,485000
490000,0,219.2812468354158,2234.573211669922,0,0,0.15994016826152802,0.0002,242498,0.02,490000
495000,0,219.4497365264514,2255.6418058872223,0,0,0.1633307437878102,0.0002,244998,0.02,495000
500000,0,219.68271681028594,2276.0097255706787,0,0,0.24026023596525192,0.0002,247498,0.02,500000
505000,0,217.7865869300461,2318.7837557792664,0,0,0.005633335094898939,0.0002,249998,0.02,505000
510000,0,217.9526745384598,2339.9575209617615,0,0,0.23531101644039154,0.0002,252498,0.02,510000
515000,0,218.20612144378728,2360.1537692546844,0,0,0.15486181201413274,0.0002,254998,0.02,515000
520000,0,218.36751291043063,2381.3066012859344,0,0,0.07975643873214722,0.0002,257498,0.02,520000
525000,0,218.51906254495967,2402.5363914966583,0,0,0.005573918228037655,0.0002,259998,0.02,525000
530000,0,218.82131987426663,2422.067467212677,0,0,0.16260345559567213,0.0002,262498,0.02,530000
535000,0,219.07104425872618,2442.130140066147,0,0,0.08177069062367082,0.0002,264998,0.02,535000
540000,0,219.31142288705436,2462.2520473003387,0,0,0.08284715469926596,0.0002,267498,0.02,540000
545000,0,219.46811100852793,2483.276488304138,0,0,0.010438928380608559,0.0002,269998,0.02,545000
550000,0,219.60571599167935,2504.4885444641113,0,0,0.009358847513794899,0.0002,272498,0.02,550000
555000,0,219.92292140643593,2523.6114382743835,0,0,0.07926343160215765,0.0002,274998,0.02,555000
560000,0,220.09779717738658,2544.32351064682,0,0,0.1559143029153347,0.0002,277498,0.02,560000
565000,0,220.18034858632407,2566.078233718872,0,0,0.07938983617350459,0.0002,279998,0.02,565000
570000,0,220.52715955828754,2584.71564745903,0,0,0.16226563090458512,0.0002,282498,0.02,570000
575000,0,220.7563926763188,2604.681083202362,0,0,0.08113667205907404,0.0002,284998,0.02,575000
580000,0,221.1204067650733,2623.0053050518036,0,0,0.1592947095632553,0.0002,287498,0.02,580000
585000,0,221.36822951179505,2642.6556389331818,0,0,0.1530851051211357,0.0002,289998,0.02,585000
590000,0,221.58150623773918,2662.6770889759064,0,0,0.0064792511984705925,0.0002,292498,0.02,590000
595000,0,221.9403587606468,2680.900415420532,0,0,0.16200356930494308,0.0002,294998,0.02,595000
600000,0,222.23999624764843,2699.7840628623962,0,0,0.005040869815275073,0.0002,297498,0.02,600000
605000,0,220.98024161624002,2737.8013327121735,0,0,0.009685188997536898,0.0002,299998,0.02,605000
610000,0,221.3340863846015,2756.0147194862366,0,0,0.1591048464179039,0.0002,302498,0.02,610000
615000,0,221.5684427484982,2775.6660306453705,0,0,0.15775781869888306,0.0002,304998,0.02,615000
620000,0,221.8934459394133,2794.133902311325,0,0,0.08334498130716383,0.0002,307498,0.02,620000
625000,0,222.198118606376,2812.8050944805145,0,0,0.005426466115750372,0.0002,309998,0.02,625000
630000,0,222.45823934252013,2831.992206096649,0,0,0.0797134714666754,0.0002,312498,0.02,630000
635000,0,222.74677234607807,2850.770825147629,0,0,0.1536078214412555,0.0002,314998,0.02,635000
640000,0,222.955031381292,2870.534008741379,0,0,0.23770107328891754,0.0002,317498,0.02,640000
645000,0,223.10675389783123,2890.9927141666412,0,0,0.15875859558582306,0.0002,319998,0.02,645000
650000,0,223.35807557919532,2910.1253595352173,0,0,0.004791701678186655,0.0002,322498,0.02,650000
655000,0,223.55546510607923,2929.921662569046,0,0,0.15693312883377075,0.0002,324998,0.02,655000
660000,0,223.80324351353218,2949.018922328949,0,0,0.009043147787451744,0.0002,327498,0.02,660000
665000,0,223.97027785209244,2969.1439702510834,0,0,0.15399577654898167,0.0002,329998,0.02,665000
670000,0,224.1527336660283,2989.0333659648895,0,0,0.004470506217330694,0.0002,332498,0.02,670000
675000,0,224.3934467184229,3008.109237909317,0,0,0.08369753300212324,0.0002,334998,0.02,675000
680000,0,224.49452348284842,3029.0271203517914,0,0,0.08084595203399658,0.0002,337498,0.02,680000
685000,0,224.71995837978272,3048.2383716106415,0,0,0.0805410232860595,0.0002,339998,0.02,685000
690000,0,225.0106155529091,3066.521987438202,0,0,0.006025264039635658,0.0002,342498,0.02,690000
695000,0,225.1765450302788,3086.4671092033386,0,0,0.005988257704302669,0.0002,344998,0.02,695000
700000,0,225.4429014944861,3104.9990723133087,0,0,0.0047612672206014395,0.0002,347498,0.02,700000
705000,0,224.15453133353518,3145.151676416397,0,0,0.005848860600963235,0.0002,349998,0.02,705000
710000,0,224.30355832168294,3165.353261947632,0,0,0.08528867969289422,0.0002,352498,0.02,710000
715000,0,224.45665941940706,3185.4702010154724,0,0,0.0033714768942445517,0.0002,354998,0.02,715000
720000,0,224.67075468495332,3204.689462184906,0,0,0.08022415731102228,0.0002,357498,0.02,720000
725000,0,224.76909798285178,3225.53236413002,0,0,0.16159488260746002,0.0002,359998,0.02,725000
730000,0,224.9312834438025,3245.4356229305267,0,0,0.004629593691788614,0.0002,362498,0.02,730000
735000,0,225.14872046690778,3264.508892059326,0,0,0.0063017988577485085,0.0002,364998,0.02,735000
740000,0,225.3286435806916,3284.092018842697,0,0,0.009501955937594175,0.0002,367498,0.02,740000
745000,0,225.48172939215593,3304.037103176117,0,0,0.004671654896810651,0.0002,369998,0.02,745000
750000,0,225.70573841156096,3322.9106414318085,0,0,0.005819505080580711,0.0002,372498,0.02,750000
755000,0,225.84726893752105,3342.967145681381,0,0,0.16167952865362167,0.0002,374998,0.02,755000
760000,0,226.06688550997643,3361.83691072464,0,0,0.0071872747503221035,0.0002,377498,0.02,760000
765000,0,226.1571251948885,3382.604016304016,0,0,0.31343308091163635,0.0002,379998,0.02,765000
770000,0,226.29439918201092,3402.647183418274,0,0,0.23215623199939728,0.0002,382498,0.02,770000
775000,0,226.3697834914415,3423.601807832718,0,0,0.0031930459663271904,0.0002,384998,0.02,775000
780000,0,226.4687414699345,3444.1839299201965,0,0,0.005191514384932816,0.0002,387498,0.02,780000
785000,0,226.43077384125274,3466.843250513077,0,0,0.07963299821130931,0.0002,389998,0.02,785000
790000,0,226.37524833275583,3489.780821084976,0,0,0.004903314635157585,0.0002,392498,0.02,790000
795000,0,226.18663986538863,3514.796455144882,0,0,0.0037568765692412853,0.0002,394998,0.02,795000
800000,0,226.14255271615,3537.5916225910187,0,0,0.007014604052528739,0.0002,397498,0.02,800000
805000,0,224.51227346777702,3585.5500795841217,0,0,0.1542059308849275,0.0002,399998,0.02,805000
810000,0,224.3626879607492,3610.225957632065,0,0,0.08033420401625335,0.0002,402498,0.02,810000
815000,0,224.28455837747632,3633.7766892910004,0,0,0.08356731990352273,0.0002,404998,0.02,815000
820000,0,224.31754616399965,3655.5321419239044,0,0,0.005381387658417225,0.0002,407498,0.02,820000
825000,0,224.15614373063207,3680.4701681137085,0,0,0.08434286154806614,0.0002,409998,0.02,825000
830000,0,223.9808901014174,3705.673281431198,0,0,0.08900229400023818,0.0002,412498,0.02,830000
835000,0,224.00133006438617,3727.656437397003,0,0,0.008198636583983898,0.0002,414998,0.02,835000
840000,0,223.95646813970916,3750.72891163826,0,0,0.006042934954166412,0.0002,417498,0.02,840000
845000,0,223.8742703556898,3774.4399955272675,0,0,0.01643511839210987,0.0002,419998,0.02,845000
850000,0,223.84119640335004,3797.3349573612213,0,0,0.08365730894729495,0.0002,422498,0.02,850000
855000,0,223.6939434424293,3822.1866307258606,0,0,0.0046347761526703835,0.0002,424998,0.02,855000
860000,0,223.5146993816075,3847.62166595459,0,0,0.08205057866871357,0.0002,427498,0.02,860000
865000,0,223.46531705648943,3870.8467667102814,0,0,0.008005538955330849,0.0002,429998,0.02,865000
870000,0,223.35069006909836,3895.219664335251,0,0,0.08225321490317583,0.0002,432498,0.02,870000
875000,0,223.2539624778705,3919.3033363819122,0,0,0.23991602659225464,0.0002,434998,0.02,875000
880000,0,223.21060973695413,3942.46492600441,0,0,0.011740898713469505,0.0002,437498,0.02,880000
885000,0,223.03186041581185,3968.042943954468,0,0,0.014697955921292305,0.0002,439998,0.02,885000
890000,0,222.88602436443097,3993.072255373001,0,0,0.08322764374315739,0.0002,442498,0.02,890000
895000,0,222.65368252470952,4019.695474386215,0,0,0.08978490624576807,0.0002,444998,0.02,895000
900000,0,222.456508926371,4045.7346217632294,0,0,0.08985930308699608,0.0002,447498,0.02,900000
905000,0,221.43325366917634,4087.010351896286,0,0,0.16477739810943604,0.0002,449998,0.02,905000
910000,0,221.23473651682684,4113.278115034103,0,0,0.006616184255108237,0.0002,452498,0.02,910000
915000,0,221.04198188974692,4139.485142946243,0,0,0.16409214586019516,0.0002,454998,0.02,915000
920000,0,220.89815951719973,4164.815143823624,0,0,0.0842657694593072,0.0002,457498,0.02,920000
925000,0,220.71147690654578,4190.991845846176,0,0,0.16279058158397675,0.0002,459998,0.02,925000
930000,0,220.55582544042565,4216.619525432587,0,0,0.008156368276104331,0.0002,462498,0.02,930000
935000,0,220.3658632011209,4242.943922519684,0,0,0.16291894111782312,0.0002,464998,0.02,935000
940000,0,220.23985823131923,4268.073942422867,0,0,0.008004360599443316,0.0002,467498,0.02,940000
945000,0,220.12972378339816,4292.923207998276,0,0,0.08271936140954494,0.0002,469998,0.02,945000
950000,0,220.06753594857986,4316.856622695923,0,0,0.0801695641130209,0.0002,472498,0.02,950000
955000,0,219.95811096358975,4341.735777854919,0,0,0.008825986878946424,0.0002,474998,0.02,955000
960000,0,219.78663017165925,4367.872601032257,0,0,0.23646021634340286,0.0002,477498,0.02,960000
965000,0,219.66831692097225,4392.9867243766785,0,0,0.007993419887498021,0.0002,479998,0.02,965000
970000,0,219.5844302067025,4417.435239315033,0,0,0.08201798098161817,0.0002,482498,0.02,970000
975000,0,219.4470728039465,4442.984759569168,0,0,0.15952611714601517,0.0002,484998,0.02,975000
980000,0,219.31486617609937,4468.461336374283,0,0,0.004190091858617961,0.0002,487498,0.02,980000
985000,0,219.17263611441675,4494.174170017242,0,0,0.07303816545754671,0.0002,489998,0.02,985000
990000,0,219.04693261252024,4519.579380512238,0,0,0.00647562462836504,0.0002,492498,0.02,990000
995000,0,218.89668303604302,4545.523423194885,0,0,0.08282225858420134,0.0002,494998,0.02,995000
1000000,0,218.7545527354712,4571.333430528641,0,0,0.07974917138926685,0.0002,497498,0.02,1000000
